USER_ID,ITEM_ID,TIMESTAMP
42,88,881108425
18,526,880131407
55,678,878176206
158,182,880134296
102,689,883277481
94,646,885873006
157,3,886890734
90,475,891385465
191,343,891561856
65,135,879216567
62,179,879374969
43,54,883956494
1,209,888732908
6,513,883600913
1,259,875692979
174,577,886515295
59,660,888205534
94,144,891721168
151,47,879528459
184,34,889913568
200,15,884127745
5,94,878844651
118,816,875385335
130,405,875801984
198,217,884208273
7,281,891353710
64,318,889737593
99,56,885679833
13,443,882140588
151,775,879543366
91,510,891439090
57,248,883697223
94,428,891725332
42,28,881108187
144,209,888105116
100,316,891375313
145,346,883840638
184,70,889908657
94,657,891720761
178,520,882826210
21,774,874951898
77,50,884732345
5,389,875721315
22,502,878886647
199,678,883782636
148,357,877016735
59,562,888206094
94,206,891722843
109,520,880572642
174,655,886514168
144,73,888105636
56,186,892676933
87,568,879875818
165,419,879525706
191,270,891560253
190,628,891042883
5,411,875635431
169,308,891268776
69,151,882072998
1,108,875240920
77,265,884753152
174,118,886434186
130,210,876252288
1,262,875071421
58,204,884304701
92,273,875640214
67,743,875379445
90,433,891384611
195,421,892362736
145,44,875272132
186,71,879024535
82,109,884714204
200,173,884128554
7,505,891352341
121,235,891390579
7,266,891350703
18,792,880131106
166,258,886397562
177,195,880130699
189,607,893266204
183,250,891464352
194,509,879522085
10,498,877889333
60,729,883327975
116,531,876453519
62,121,879372916
126,322,887854777
90,423,891384997
25,269,885851953
159,245,880485488
141,748,884584664
49,122,888069138
149,312,883512950
21,773,874951797
82,281,884714290
90,96,891384754
83,783,880308453
21,325,874950931
127,748,884364108
56,95,892683274
38,71,892430516
151,602,879542688
194,284,879539410
103,527,880416238
11,268,891901652
67,276,875379515
177,276,880130758
135,33,879857930
11,739,891906411
182,172,876435435
43,393,883956417
64,447,889739319
116,421,876453800
130,4,875801778
54,237,880935028
198,629,884209221
1,12,878542960
59,568,888205229
43,486,883955969
92,471,875640385
200,313,884125806
18,732,880131698
92,596,886443161
87,231,879876110
13,118,882397581
41,746,890687019
192,301,881366490
10,164,877889333
109,96,880572614
76,150,875028880
5,109,875635350
41,435,890687550
85,661,879454005
95,510,879196188
38,404,892431586
125,270,881357122
11,722,891905349
3,318,889237482
56,179,892678669
59,195,888204757
87,679,879876036
90,86,891383626
62,209,879373849
125,485,892836335
152,204,882474587
99,363,885679262
26,343,891349238
70,527,884149852
94,156,891725332
68,288,876973726
60,71,883327948
151,393,879528692
22,435,878886682
198,172,884207206
96,474,884403095
10,191,877888613
10,496,877889005
130,134,875801750
13,539,883670785
49,594,888068245
56,692,892676970
15,18,879455681
85,514,879453684
135,379,879857956
102,239,888804089
43,161,883955467
176,100,886047918
38,383,892433801
26,315,891347400
5,230,875636070
43,275,875975546
151,735,879528438
124,79,890287395
23,405,874784638
188,98,875071957
69,591,882072803
194,417,879525695
85,283,879454467
96,173,884402791
118,23,875384979
7,570,891354639
69,748,882027304
73,507,888625857
94,420,891721317
179,310,892151365
188,38,875073828
119,385,874781994
188,77,875072328
184,124,889907652
125,28,879454385
60,489,883326682
177,196,880130881
129,307,883244637
145,105,875271442
58,182,884304701
108,237,879879796
16,164,877724438
139,303,879538021
116,332,876451998
92,376,875907366
152,241,884035579
168,748,884287031
1,14,874965706
107,300,891264432
151,65,879528729
10,385,877886783
70,383,884151700
109,131,880579757
125,64,879454139
41,98,890687374
54,147,880935959
31,493,881548110
10,519,877892050
125,25,879454987
92,88,875656349
194,26,879522240
13,265,882140038
2,303,888550774
188,205,875071710
125,407,892839312
85,275,879454581
92,181,876175052
15,286,879455049
148,169,877020297
54,257,880937311
56,181,892737154
64,7,889737542
1,97,875073128
156,211,888185606
62,155,879376633
5,388,879198898
166,343,886397882
194,366,879525761
90,197,891383319
193,174,889125720
54,127,880933834
128,56,879966785
12,276,879959488
49,151,888067727
59,735,888205534
59,125,888203658
1,44,878543541
90,203,891384611
8,172,879362123
139,458,879538578
43,321,875975061
66,471,883601296
59,448,888205787
64,216,889740718
56,96,892676429
84,237,883450093
74,100,888333428
128,294,879966376
186,554,879023751
92,32,875653363
18,57,880130930
119,451,891286958
99,237,885678886
168,258,884286863
43,50,875975211
119,274,874775580
59,136,888205336
23,504,874785624
131,14,883681313
95,117,879193619
85,8,879454952
25,135,885852059
1,53,876893206
181,740,878963085
172,478,875538027
130,353,888211764
49,52,888066647
42,265,881107989
94,806,885873302
7,567,892132019
97,168,884238693
58,240,892242478
84,64,883450066
60,186,883326566
94,258,891724044
94,483,885870115
43,1,875975579
102,746,892993190
7,637,891353570
79,370,891272016
184,693,889909142
70,228,884064269
38,218,892431871
197,321,891409475
7,624,891353892
188,419,875072876
178,22,882826187
104,25,888465634
64,582,889739834
89,737,879460376
6,125,883599670
137,183,881433689
194,185,879521254
1,163,875072442
181,149,878962719
18,195,880131236
194,527,879521474
163,64,891220161
22,121,878887925
64,229,889739490
173,260,877557345
79,301,891271308
159,678,880485530
77,174,884733587
109,252,880571629
128,190,879967016
158,163,880135044
83,609,880308453
23,380,874787774
110,783,886988967
159,286,880485233
113,327,875076987
178,83,882826556
109,322,880562908
60,480,883326273
16,69,877724846
184,553,889909746
130,254,876251160
115,466,881171558
168,123,884287822
31,321,881547746
182,763,885613092
105,272,889214284
90,177,891384516
60,660,883327243
8,511,879362183
126,289,887855174
34,299,888602923
109,223,880572588
59,659,888204553
177,403,880131201
181,256,878962086
99,369,885679382
3,300,889236939
137,235,881433357
20,1,879667963
56,73,892677094
110,232,886988449
83,720,880308578
43,47,883955415
6,484,883601011
90,707,891384476
7,82,891351471
28,228,881961393
64,38,889740415
25,151,885853335
181,125,878962816
97,97,884239525
62,235,879373007
20,69,879668979
81,274,876534313
70,211,884149646
92,189,875653519
92,191,875653050
77,210,884753028
95,204,879197562
89,716,879460027
13,514,881515112
152,162,882474898
106,86,881451355
151,489,879528623
102,358,888957092
68,50,876973969
56,746,892676885
151,231,879543366
9,6,886960055
13,752,886952569
194,58,879522917
168,25,884287885
11,744,891903005
142,89,888640489
90,611,891384789
96,478,884403123
58,193,884305220
1,210,878542909
181,368,878963440
59,692,888205463
77,69,884752997
18,185,880129388
174,29,886514469
54,273,880934806
178,89,882826514
112,678,884992714
10,156,877886846
6,458,883599914
178,286,882823324
82,310,879788290
200,174,884128426
62,118,879373007
198,184,884209003
94,222,891721258
151,736,879542389
6,199,883601203
150,50,878746719
36,682,882157386
118,436,875385280
92,190,876174729
13,615,881515348
5,227,875636099
174,66,886513706
56,51,892677186
72,265,880037164
85,300,879452259
21,121,874951416
92,129,886443161
56,391,892910950
177,47,880131187
48,266,879434387
109,472,880571715
69,333,882027204
49,101,888067164
56,383,892910544
10,703,877892110
92,31,875654321
59,169,888204757
75,137,884050102
178,367,882828021
92,11,875653363
23,229,874787162
58,275,884305220
15,148,879456049
18,186,880131699
1,184,875072956
87,96,879875734
119,742,874775406
13,720,882397974
169,260,891269104
115,511,881172117
151,503,879524199
110,779,886988793
178,99,882827574
158,176,880134398
22,176,878887765
6,183,883601311
184,231,889910195
43,596,883955650
1,157,876892918
181,10,878962955
13,683,886952521
194,215,879524291
168,472,884287927
99,676,885678886
21,758,874951314
90,100,891383241
11,9,891902970
43,49,883956387
92,581,875654189
80,269,883605009
60,493,883325994
79,6,891271901
72,509,880036638
62,232,879375977
178,204,882826048
37,24,880915674
49,143,888067726
89,694,879460027
13,269,889292060
59,202,888205714
119,209,886177544
190,269,891033606
178,465,882827506
38,94,892432030
178,244,884837126
92,98,875652934
76,64,875498777
193,33,889125912
83,768,887665549
178,183,882826347
178,342,892239863
122,191,879270128
184,511,889908740
1,201,878542960
149,308,883512658
134,339,891732507
128,322,879966447
30,255,875059984
178,566,882826915
200,685,876042493
65,661,879216605
198,748,884204577
179,272,892151202
85,492,879454905
121,126,891388936
14,813,880929564
194,471,879540807
18,463,880131143
89,93,879441307
125,116,892838322
62,225,879373287
45,15,881012184
56,56,892676376
55,254,878176206
95,554,879196748
41,69,890687145
184,766,889907738
6,499,883602283
172,183,875538864
197,690,891409255
16,418,877724727
80,194,887401763
128,238,879968125
95,403,879196457
85,449,882813248
72,504,880037461
13,124,884538663
3,345,889237004
99,100,885678813
141,225,884585523
89,121,879441657
6,197,883601203
128,151,879968921
7,177,891352904
102,443,888803148
7,471,891352864
141,405,884585105
31,514,881548030
52,287,882922357
87,39,879875995
85,108,880838201
26,117,891351590
119,109,874775580
184,647,889909024
60,207,883327342
144,762,888104940
5,397,875635907
151,203,879524471
168,117,884287318
177,508,880130825
1,150,876892196
23,549,874788290
65,173,879217851
56,435,892676429
147,340,885593965
12,753,879960679
2,308,888979945
193,111,889126375
94,38,891722482
26,237,891351590
145,413,877343280
74,150,888333458
178,195,882826944
90,190,891383687
56,189,892683248
13,802,882398254
64,202,889738993
124,226,890287645
43,516,875981452
196,111,881251793
200,743,891825607
17,245,885166209
178,8,882826556
7,450,892132425
28,222,881961393
82,529,878770028
158,149,880132383
190,222,891033676
87,229,879876037
94,1,885870323
11,185,891905783
49,406,888067428
109,393,880579237
79,325,891271792
97,466,884239449
169,133,891359171
15,244,879456447
114,496,881259994
87,318,879877627
25,189,885852488
113,322,875076044
5,444,875720762
94,588,885873006
95,111,879194012
65,526,879216734
158,62,880134759
24,178,875323676
73,100,888626120
110,384,886989524
178,257,882823954
74,137,888333458
145,592,888398867
159,748,880485488
130,240,875801750
102,797,888802722
158,229,880134532
18,215,880130930
134,259,891732393
11,652,891905003
107,340,891264356
106,285,883876206
94,537,891722006
129,269,883244011
192,252,881368277
125,73,892838288
178,500,882827288
186,257,891719774
168,257,884287642
155,286,879370860
82,414,878769748
130,541,876252307
9,479,886959343
50,286,877052400
60,98,883326463
84,7,883452155
95,655,879198109
165,69,879525799
174,288,886432770
5,402,875720947
114,182,881259994
178,271,882823395
110,806,886987952
135,443,879857868
91,181,891439243
123,255,879873905
77,405,884733422
1,183,875072262
49,231,888069579
144,454,888105993
22,222,878887925
136,19,882693529
138,150,879023131
80,423,887401643
128,48,879967767
85,45,879455197
14,172,890881521
13,153,882139901
13,343,883670672
200,473,876042493
109,91,880582384
49,116,888066109
198,241,884209264
151,322,881771160
144,480,888106322
152,191,880149963
186,44,879023529
119,147,886176486
196,580,881252056
109,423,880577514
133,322,890588852
8,685,879362423
43,531,883955160
141,471,884585039
176,13,886047994
99,322,885678499
135,603,879857765
121,98,891388210
85,655,879454350
56,761,892679333
21,565,874951898
128,65,879968512
193,362,889122992
30,286,885941156
59,611,888204309
64,217,889737568
9,340,886958715
96,483,884403057
72,356,880036911
178,455,882825357
13,301,882140718
41,100,890687242
145,5,875272196
167,136,892738418
13,597,882397650
130,281,876250850
65,328,879216131
6,195,883602283
190,291,891042883
15,274,879456168
130,282,875801750
6,488,883601426
11,350,891901991
7,481,891352341
179,750,892151270
26,597,891379753
181,266,878961709
189,618,893265160
95,712,888956400
43,252,875975363
151,83,879524611
88,301,891037618
108,21,879880141
174,248,886433981
181,682,878961586
8,144,879362286
5,100,875635349
70,298,884064134
7,385,891351585
23,427,874789279
13,154,882141335
87,239,879876673
119,174,874781303
128,568,879968544
22,550,878888184
23,739,874787861
16,654,877720298
189,225,893264703
135,185,879857797
151,411,879543228
25,520,885852150
7,667,892135347
160,484,876862243
7,210,891352904
38,1,892430636
82,472,878768882
60,218,883327538
157,137,886889876
7,498,891351814
10,99,877889130
44,148,878346946
188,326,875071293
20,742,879668166
145,684,875273174
159,103,880557604
92,568,875654590
13,601,882140104
60,420,883327113
11,100,891902718
5,143,875636815
10,194,877886661
167,133,892738453
50,9,877052297
38,257,892429512
95,660,880571456
1,248,874965954
54,597,880934806
131,19,883681418
180,156,877127747
60,163,883327566
152,699,882476911
200,231,884130679
193,2,890860198
174,28,886434547
38,145,892433062
109,356,880578711
118,184,875385057
1,208,878542960
10,588,877886846
7,669,892132020
178,508,884837419
195,67,874825826
189,275,893264194
122,175,879270084
1,128,875072573
188,79,875072393
44,237,878346748
28,294,881954915
186,117,879023607
13,808,882397833
178,596,882824194
87,7,879875735
128,1,879966919
187,747,879465882
7,232,891353766
13,705,884538766
64,151,879366214
7,658,891352419
102,663,892993190
77,523,884752582
194,161,879523576
189,732,893277248
6,466,883602422
96,1,884403574
145,273,875270322
3,299,889237199
122,187,879270424
151,172,879524325
58,654,884304865
125,236,879454891
92,214,875654732
158,50,880133306
62,697,879375932
198,318,884207560
51,64,883498936
113,319,875075887
115,642,881171693
5,370,875720814
7,183,891351624
178,117,882824467
51,679,883498937
194,744,879547130
54,748,880928957
180,403,877355713
95,385,879196408
94,68,891722432
109,392,880579237
42,418,881108147
105,307,889214381
42,367,881109149
59,131,888205410
137,472,881433336
99,331,885678247
113,508,875325377
197,89,891409798
199,294,883782636
164,331,889401193
94,576,891723593
66,597,883601456
99,312,885678576
75,597,884050940
198,193,884207833
83,407,891182532
60,82,883327493
52,531,882922833
88,315,891037276
193,258,889123038
178,98,882826944
200,208,884128904
151,732,879542775
183,88,891466760
9,527,886959344
199,111,883783042
60,605,883326893
7,101,891350966
2,307,888550066
125,136,879454309
195,779,874825826
135,504,879857843
200,373,884130754
60,61,883326652
7,504,891352384
160,32,876859413
102,565,888803395
5,176,875635962
56,231,892910931
70,588,884065528
7,136,891351813
113,242,875075887
102,47,888803636
64,161,889739779
146,347,891457493
118,655,875385136
160,109,876857844
12,684,879959105
195,325,880268330
182,423,876436480
56,738,892683978
194,451,879527145
16,160,877722001
76,197,875028563
52,15,882922204
59,473,888203610
91,618,891438875
128,58,879968008
141,546,884585470
200,584,884129542
92,159,875810543
178,25,888514710
104,412,888465900
59,609,888205855
117,742,880126022
97,432,884238997
186,327,891717806
130,284,874953728
13,100,882140166
102,98,888802939
6,193,883601529
163,98,891220196
167,169,892738419
121,137,891388501
13,71,882398654
145,302,879161553
59,45,888204465
164,300,889401221
91,327,891438351
135,564,879857956
182,121,885613117
64,64,889737454
43,210,883955467
162,544,877636167
30,688,885941492
125,498,892836395
99,245,885678500
111,272,891679692
21,595,874951617
184,582,889909409
113,324,875076180
89,762,879441491
80,699,887401533
72,423,880036550
190,405,891626000
3,324,889237247
141,288,884584386
151,49,879543055
10,695,877892050
83,122,886534501
70,398,884067339
198,636,884209353
85,318,879453684
139,127,879538578
43,792,883954876
110,77,886988202
130,94,875802058
48,423,879434752
200,196,884126833
16,99,877720733
75,100,884049875
95,151,879193353
19,310,885412063
85,212,879454859
1,242,889751633
182,100,885613067
25,238,885852757
33,292,891964244
130,508,874953557
90,692,891384476
150,93,878746889
164,118,889401852
128,686,879967174
62,475,879371980
146,313,891457591
184,405,889908050
22,393,878886989
7,435,891350845
65,239,879217689
96,435,884403500
21,687,874951005
43,405,883956122
64,238,889739025
57,411,883697679
169,127,891359354
196,25,881251955
85,211,879454005
151,200,879525002
131,286,883681514
16,479,877720436
10,447,877891747
5,441,875720830
151,414,879542474
60,88,883327684
10,418,877886783
60,143,883327441
94,282,891722758
18,660,880130930
92,238,875654159
172,582,875538864
178,746,882827019
7,636,891351384
178,454,882827247
122,737,879270874
191,86,891562417
99,69,885679833
128,213,879967300
7,431,891351547
125,198,879454385
128,425,879967197
75,125,884050164
49,290,888069062
108,515,879879941
189,294,893264220
109,291,880571801
95,64,879197685
183,720,892323453
1,148,875240799
141,151,884585039
115,763,881170725
173,242,877556626
60,511,883326301
145,7,875270429
5,69,875721555
94,366,891722845
116,286,876451911
51,496,883498655
90,367,891385250
7,483,891351851
120,405,889490580
130,66,875802173
43,63,883956353
70,128,884067339
85,464,882996119
13,363,882398076
149,310,883512689
186,288,879022858
119,24,886177076
163,234,891220137
117,307,880124339
50,125,877052502
94,731,891723295
7,461,891352303
157,1,874813703
1,112,878542441
42,736,881108187
104,282,888465166
18,237,880129991
144,96,888105691
165,181,879525738
67,472,875379706
109,94,880579787
60,673,883327711
37,161,880915902
181,262,878961749
187,86,879465478
145,39,875271838
127,449,884364950
49,713,888066214
70,48,884064574
92,161,875654125
13,391,882398255
43,432,875981421
21,118,874951382
58,283,884304592
190,748,891033388
7,181,891351287
104,248,888465604
130,669,888962754
94,390,891725333
172,430,875537964
94,100,885872942
7,7,891352220
188,485,875072087
118,474,875384571
105,286,889214306
3,348,889237455
114,654,881259741
3,351,889237315
109,248,880564415
119,250,874775731
56,815,892683960
194,175,879521595
11,291,891902815
102,298,875886827
54,258,880928745
187,175,879465241
43,17,883956417
174,268,886432749
60,21,883327923
94,82,891721777
30,28,885941321
160,118,876768828
95,728,882804159
92,215,875656419
41,423,890687175
168,288,884287927
186,225,879024148
127,288,884363851
11,216,891904949
92,249,886443192
161,215,891170866
18,188,880129388
43,98,875981220
54,260,880930146
181,243,878961814
38,211,892431907
80,208,887401604
119,544,886177206
151,79,879524642
145,696,875271442
85,89,879454075
1,193,876892654
128,118,879968896
15,9,879455635
135,183,879857723
90,79,891383912
7,484,891351201
85,702,879828054
145,713,875270616
25,50,885852150
87,87,879877931
7,550,891352489
195,46,891762441
29,678,882821582
151,183,879524642
76,325,878101114
147,751,885593965
8,568,879362233
42,183,881107821
175,183,877107942
23,747,874786903
18,47,880131262
194,286,879520306
59,717,888203959
95,404,888954513
50,123,877052958
117,588,881011697
167,733,892738453
79,7,891272016
99,265,885679833
18,428,880131325
66,280,883602044
44,252,878346748
184,69,889908694
165,651,879525961
123,735,879872868
13,230,882397503
188,56,875071658
145,348,888397542
126,302,887853469
190,363,891626023
83,63,880327970
18,692,880130930
60,523,883326837
102,208,888803537
181,251,878962052
59,597,888203610
121,428,891388333
73,180,888626577
101,121,877137015
72,203,880037462
180,28,877355568
199,117,883782879
45,100,881010742
194,514,879521167
91,230,891439560
117,109,880126336
13,665,882396984
60,132,883325944
13,345,884538366
197,62,891410039
175,669,877107790
144,193,888105287
115,32,881171348
130,742,876251053
54,741,880931687
21,441,874951761
130,39,875801496
84,148,883452274
158,286,880134261
24,294,875246037
48,511,879434954
87,25,879876811
141,281,884584865
178,187,882826049
90,14,891383987
87,705,879877740
13,261,883670785
149,301,883512813
148,509,877016605
87,64,879875649
48,306,879434211
156,124,888185677
22,110,878887157
152,67,882477689
18,193,880131358
189,15,893264335
144,181,888104032
14,603,890881484
198,410,884205385
125,63,892838558
7,154,891353124
13,816,882396983
88,261,891038103
182,471,885613216
186,31,879023529
64,9,889738085
109,559,880579709
83,452,880309214
94,685,891722382
85,234,882995015
94,170,891725362
192,340,881366535
56,433,892676970
72,127,880037702
94,650,885870612
166,300,886397723
24,286,875323773
72,177,880037204
188,717,875074329
94,458,891722306
62,508,879372277
181,25,878962675
124,96,890399864
36,269,882157258
8,56,879362183
140,258,879013617
11,663,891905032
63,678,875747047
194,44,879524007
91,322,891438397
198,692,884208377
1,264,875071713
87,63,879876848
64,17,889739733
179,303,892151270
130,496,875216593
174,21,886515209
181,748,878961368
128,723,879967966
102,510,888801316
82,225,878768790
14,9,879119260
181,260,878961623
92,96,875656025
87,566,879875775
167,126,892738141
69,150,882072920
92,393,875660494
146,688,891457749
119,199,874781994
18,169,880130252
76,288,878101114
114,520,881260473
148,116,877398648
11,597,891904037
128,280,879968579
197,750,891409199
144,591,888104122
141,476,884585498
85,327,884820110
41,518,890687412
144,471,888104213
101,109,877136360
60,492,883326525
125,692,892836523
11,733,891904413
7,166,891351585
44,5,878347598
94,684,891721615
73,89,888625685
159,220,880557782
130,729,876252042
128,494,879967016
102,597,888801673
90,471,891385752
105,333,889214268
185,28,883524428
198,175,884207239
63,300,875748326
154,640,879138713
14,475,876964936
38,118,892431151
25,8,885852150
178,739,882827737
6,483,883601500
1,219,878542327
62,318,879373659
85,340,893109920
18,170,880130515
158,403,880134650
72,121,880036048
37,22,880915810
28,678,882826550
69,100,882072892
82,657,878769261
82,458,884714145
142,288,888639837
117,98,881012430
159,471,880485861
25,169,885852301
107,269,891264267
13,501,882398724
95,683,879193353
15,307,879455233
115,443,881171622
95,366,880572628
1,232,878543196
145,406,875270692
61,331,891206126
7,185,892135346
116,347,886309481
122,470,879270901
200,560,884130655
45,237,881008636
60,613,883326497
55,685,878176134
92,663,875653914
158,803,880134848
92,102,875813376
128,14,879967341
67,7,875379794
16,603,877719206
87,97,879877825
58,64,884305295
121,249,891388708
200,391,884130484
13,219,882396955
87,521,879877772
15,458,879456288
92,278,876175640
145,327,875269822
6,526,883602596
14,202,890881521
94,624,891723459
24,258,875245985
46,151,883616218
27,121,891543191
7,562,891354053
59,490,888205614
12,28,879958969
60,180,883326028
72,480,880037768
7,191,891351201
57,151,883697585
42,409,881106270
18,393,880130930
167,73,892738452
156,180,888185777
7,683,891350703
2,257,888551062
164,619,889402160
72,100,880035680
56,195,892676429
177,336,880130500
117,143,881012472
46,181,883616254
43,705,883954970
64,367,889739678
164,181,889401906
44,717,878346470
95,90,880572166
1,236,875071898
197,127,891409839
62,213,879375323
81,412,876534408
24,318,875323474
7,399,891354357
92,712,875656392
29,98,882821942
7,139,891354729
137,249,881433387
92,46,875653867
116,322,876452186
101,24,877136391
77,52,884753203
200,2,884130046
77,144,884752853
48,170,879434886
197,578,891410039
113,277,875076416
136,42,882848866
33,333,891964259
82,479,878769703
187,275,879465937
94,410,891721494
10,160,877888944
158,244,880132772
26,292,891347400
5,417,875636830
188,732,875073828
3,330,889237297
25,13,885852381
42,79,881108040
94,96,885872942
42,428,881108040
109,68,880582469
47,302,879439040
72,581,880036996
144,32,888105287
42,234,881108093
125,383,892839412
21,665,874951858
7,227,892132317
197,286,891409255
109,196,880578358
152,51,882476486
6,459,883599228
18,509,880129940
2,316,888979693
4,294,892004409
60,495,883327639
48,427,879434653
90,614,891384020
92,720,875813022
92,109,886443351
29,259,882821044
95,674,880572104
25,197,885852059
13,716,882141393
102,167,892993927
110,28,886987979
64,71,879365670
91,64,891439243
122,423,879270805
163,97,891220019
184,22,889908985
1,252,875240677
63,412,875748109
49,657,888068032
18,629,880130515
151,660,879524199
109,183,880572528
77,778,884753203
96,525,884402860
160,123,876768949
21,717,874951483
197,258,891409255
126,243,887855342
101,756,877136424
15,476,879456404
6,238,883601713
7,589,891352451
37,597,880915607
95,142,880572249
63,106,875748139
146,302,891457538
92,201,875654159
13,317,882140552
85,425,879454905
199,276,883782879
180,694,877128388
40,243,889041694
6,81,883602283
7,501,891353411
95,185,879197886
156,346,888185561
149,689,883512950
144,216,888105691
61,243,892331237
62,176,879373768
95,699,882804187
87,515,879876194
128,136,879967080
101,284,877136564
141,117,884584929
194,588,879524393
198,654,884207733
70,542,884065248
147,690,885593965
184,91,889909988
62,815,879375391
88,690,891037708
22,648,878886647
13,617,881515112
20,597,879668190
116,260,887605412
144,93,888104032
7,207,891352526
117,772,881012728
141,328,886447679
158,731,880135118
169,604,891359317
77,89,884733839
10,176,877889130
13,546,882397741
100,342,891375454
155,324,879370963
119,105,874775849
175,483,877107339
95,622,880571678
144,191,888105081
16,693,877721905
48,195,879434954
44,474,878347532
145,685,875271229
97,429,884238860
64,663,889737505
130,322,874953525
15,471,879456084
70,89,884150202
64,156,889737506
102,50,888801315
131,302,883681723
14,275,876964725
112,300,884992508
57,476,883697990
49,508,888068841
49,737,888066828
83,663,887665423
70,169,884149688
53,250,879442920
48,433,879434791
6,208,883602422
168,323,884286990
13,436,882396869
59,118,888203234
1,200,876893098
92,559,875660304
174,14,886433771
13,290,882141814
174,423,886514276
145,217,877343156
66,15,883601456
175,9,877108146
62,180,879373984
13,281,882397974
151,160,879542670
1,180,875072573
151,64,879524536
194,98,879521329
125,120,892839312
37,363,880915711
176,240,886048230
42,280,881106270
56,38,892683533
178,134,882826983
102,184,888801465
59,431,888205534
23,13,874784497
49,514,888068686
126,319,887938081
59,527,888204553
195,304,876617344
26,476,891384414
43,91,883956260
151,287,879528754
13,447,882396869
41,174,890687264
164,323,889401318
174,293,890168505
95,445,888956272
145,683,879161674
11,260,891902426
64,212,889740011
43,153,883955135
48,132,879434886
184,137,889907685
144,410,888104521
11,752,891902157
38,82,892429903
9,507,886959343
200,768,884130592
195,771,874825826
130,358,874953526
89,739,879460376
135,325,879857575
194,12,879520916
144,300,888103370
132,275,891278915
109,172,880572528
18,423,880132437
49,462,888066486
177,100,880130600
59,640,888206445
59,95,888204758
16,564,877726790
188,209,875073246
153,321,881370900
92,94,875812876
94,234,885882685
41,289,890686673
145,727,875272652
83,106,887665549
85,213,879454751
68,282,876974315
62,249,879372479
95,422,888956665
125,194,879454986
115,543,881172303
194,195,879521657
160,463,876859777
150,628,878747018
106,22,881449830
30,294,875140648
60,216,883327827
115,82,881172117
178,259,882823437
160,161,876861185
8,7,879362287
91,161,891439353
13,694,890704999
70,121,884148728
138,116,879022956
128,209,879968332
59,506,888205787
94,102,891721462
103,50,880416864
13,624,882398691
6,423,883602501
148,507,877398587
144,19,888103929
75,290,884050451
71,276,877319375
43,95,875975687
18,485,880132437
135,475,879857592
117,411,880126232
12,381,879958902
18,64,880132501
115,475,881170252
84,222,883450020
171,302,891034606
122,570,879270849
59,708,888206410
99,12,885680458
85,502,879454633
18,99,880130829
16,51,877726390
121,294,891389522
117,628,881012174
7,393,891352058
13,270,881514876
178,510,882826394
23,209,874785843
17,125,885272538
200,802,884130485
151,87,879524420
5,79,875635895
109,294,880562908
145,3,875271562
103,471,880416921
11,395,891905349
135,744,879857612
49,423,888067727
130,363,876250781
147,345,885594040
115,89,881172049
92,748,892655791
117,56,881011807
7,542,892131849
125,1,879454699
37,195,880915874
7,599,891353860
187,196,879465507
192,302,881366489
55,405,878176134
171,344,891034889
92,463,875656623
85,94,882995966
38,252,892429567
174,276,886433862
95,588,879198800
91,484,891438977
94,88,891721942
130,33,876252087
48,172,879434791
19,692,885412840
23,71,874789299
109,441,880582633
1,250,874965706
148,163,877021402
20,95,879669181
81,124,876534594
85,157,879454400
95,768,888956272
60,659,883326862
95,161,879196298
188,392,875073408
100,333,891374528
109,409,880571920
46,327,883611456
104,546,888465491
49,542,888067096
40,333,889041402
65,48,879217689
7,514,891351121
6,486,883601427
56,201,892910604
58,546,892242190
139,246,879538218
7,404,891352947
138,519,879024043
174,197,886434547
192,257,881367592
7,630,891352341
23,191,877817113
83,1,880306903
104,751,888442337
10,435,877889261
1,85,875073180
130,286,874953239
10,706,877888677
193,553,889126272
90,17,891384721
95,568,879196594
64,215,889737914
59,140,888206445
145,38,888398747
188,632,875071581
87,183,879875734
25,427,885852059
92,173,875656535
58,61,884305271
43,175,875981304
13,196,882140552
165,332,879525672
5,418,875721216
56,216,892676885
87,73,879877083
164,333,889401383
151,684,879524849
194,198,879522021
152,151,880148735
188,216,875075300
102,164,888803002
139,508,879538255
91,326,891438245
151,584,879525035
109,318,880572680
57,264,883696672
163,286,891219977
62,664,879376079
1,91,876892636
198,197,884208200
85,568,879455238
22,118,878887983
94,546,891723296
49,111,888068686
72,96,880037203
92,53,875656392
125,577,892839312
148,7,877017054
49,95,888067031
16,318,877718107
184,642,889909446
124,550,890287645
81,282,876533619
85,443,879454582
177,270,880130452
65,582,879216702
70,197,884149469
87,409,879877127
160,24,876769689
58,228,884305271
174,571,886515295
94,674,891723748
158,636,880134532
95,3,879193881
83,117,880307000
199,285,883782879
81,595,876534437
56,294,892676056
160,693,876770193
85,528,879454859
118,528,875384514
18,19,880130582
118,218,875385386
97,79,884238817
64,476,889740286
82,527,878769479
12,402,879960826
145,763,875271047
49,123,888068195
5,429,875637429
28,568,881957147
195,651,875436683
119,182,874781303
5,385,875636185
92,551,875906882
79,740,891271870
91,174,891439090
158,82,880134398
181,103,878962586
60,197,883326620
86,327,879570218
16,161,877726390
121,631,891387992
70,139,884150656
130,176,881536127
15,7,879455506
130,28,875217172
92,135,875652981
189,268,893265071
92,67,875907436
194,281,879540567
175,215,877107500
200,183,884128554
200,8,884128904
85,160,879454075
178,363,882824467
82,220,878768840
38,79,892430309
119,550,887038665
130,174,875216249
102,568,888801232
184,410,889908181
